ORDER_ID,DATE,EMAIL,AMOUNT
499,25/12/2016 22:06,pippo397@gmail.com,210.78
500,28/02/2016 0:44,pippo255@gmail.com,341.55
501,28/06/2016 22:01,pippo288@gmail.com,140.75
502,18/04/2016 21:21,pippo316@gmail.com,75.76
503,15/01/2016 7:54,pippo1@gmail.com,281.11
504,07/08/2016 23:41,pippo288@gmail.com,95.05
505,21/09/2016 14:12,pippo363@gmail.com,106.49
506,22/08/2016 8:45,pippo225@gmail.com,339.29
507,21/01/2016 5:40,pippo142@gmail.com,38.46
508,29/04/2016 3:49,pippo421@gmail.com,248.09
509,29/12/2016 21:06,pippo250@gmail.com,284.65
510,21/10/2016 16:23,pippo190@gmail.com,247.79
511,05/05/2016 8:58,pippo478@gmail.com,300.70
512,10/11/2016 16:47,pippo68@gmail.com,288.24
513,27/10/2016 14:14,pippo443@gmail.com,152.66
514,16/06/2016 17:29,pippo480@gmail.com,88.71
515,08/01/2016 11:55,pippo54@gmail.com,302.54
516,21/11/2016 2:13,pippo351@gmail.com,138.28
517,26/08/2016 16:53,pippo422@gmail.com,83.81
518,27/07/2016 6:29,pippo94@gmail.com,293.98
519,04/01/2016 13:05,pippo76@gmail.com,375.83
520,23/05/2016 20:51,pippo346@gmail.com,158.31
521,01/05/2016 0:03,pippo333@gmail.com,104.08
522,16/05/2016 23:33,pippo122@gmail.com,306.87
523,29/04/2016 14:32,pippo103@gmail.com,346.98
524,06/09/2016 18:55,pippo96@gmail.com,106.85
525,29/03/2016 14:09,pippo395@gmail.com,276.71
526,28/09/2016 1:21,pippo43@gmail.com,320.81
527,11/05/2016 10:38,pippo110@gmail.com,138.57
528,04/12/2016 5:37,pippo145@gmail.com,321.45
529,01/05/2016 14:22,pippo95@gmail.com,187.08
530,05/09/2016 5:01,pippo419@gmail.com,128.48
531,06/12/2016 6:35,pippo35@gmail.com,325.08
532,10/04/2016 4:50,pippo205@gmail.com,352.50
533,02/05/2016 10:12,pippo24@gmail.com,185.03
534,09/08/2016 5:12,pippo14@gmail.com,95.46
535,01/09/2016 7:54,pippo436@gmail.com,166.42
536,16/10/2016 20:21,pippo486@gmail.com,168.30
537,16/03/2016 1:59,pippo408@gmail.com,264.93
538,04/07/2016 3:28,pippo43@gmail.com,247.42
539,26/08/2016 22:33,pippo486@gmail.com,95.34
540,05/05/2016 8:31,pippo385@gmail.com,92.00
541,20/06/2016 11:21,pippo455@gmail.com,312.18
542,15/11/2016 2:55,pippo432@gmail.com,308.30
543,09/09/2016 17:05,pippo263@gmail.com,321.33
544,23/08/2016 1:38,pippo265@gmail.com,95.61
545,02/12/2016 11:01,pippo253@gmail.com,126.57
546,14/12/2016 21:41,pippo151@gmail.com,252.94
547,28/12/2016 13:10,pippo119@gmail.com,74.55
548,08/01/2016 21:09,pippo125@gmail.com,87.27
549,23/09/2016 5:45,pippo28@gmail.com,55.89
550,26/09/2016 14:42,pippo409@gmail.com,218.00
551,16/07/2016 10:07,pippo36@gmail.com,221.77
552,29/10/2016 1:08,pippo226@gmail.com,121.08
553,08/07/2016 16:19,pippo216@gmail.com,148.82
554,09/04/2016 12:33,pippo2@gmail.com,273.94
555,15/08/2016 20:43,pippo271@gmail.com,105.97
556,03/04/2016 13:03,pippo53@gmail.com,128.79
557,29/03/2016 8:39,pippo146@gmail.com,300.15
558,19/03/2016 6:58,pippo83@gmail.com,100.61
559,11/10/2016 18:31,pippo119@gmail.com,37.97
560,24/06/2016 3:21,pippo165@gmail.com,127.60
561,14/08/2016 20:35,pippo482@gmail.com,280.24
562,19/07/2016 13:10,pippo368@gmail.com,60.52
563,13/02/2016 13:41,pippo122@gmail.com,359.22
564,14/02/2016 0:21,pippo247@gmail.com,79.67
565,30/09/2016 16:56,pippo343@gmail.com,30.55
566,24/08/2016 12:49,pippo156@gmail.com,88.11
567,03/10/2016 16:10,pippo361@gmail.com,274.12
568,01/01/2016 4:47,pippo407@gmail.com,368.98
569,14/12/2016 3:00,pippo462@gmail.com,79.92
570,30/10/2016 19:49,pippo310@gmail.com,322.60
571,09/11/2016 17:38,pippo328@gmail.com,196.97
572,23/01/2016 11:34,pippo255@gmail.com,290.47
573,21/01/2016 14:13,pippo251@gmail.com,229.57
574,17/08/2016 23:03,pippo194@gmail.com,309.22
575,29/01/2016 18:33,pippo171@gmail.com,304.36
576,27/12/2016 11:04,pippo307@gmail.com,76.67
577,07/09/2016 10:23,pippo114@gmail.com,280.06
578,20/07/2016 17:18,pippo238@gmail.com,136.67
579,05/10/2016 1:14,pippo319@gmail.com,92.95
580,26/08/2016 21:35,pippo298@gmail.com,163.36
581,15/02/2016 21:14,pippo292@gmail.com,213.27
582,24/10/2016 4:50,pippo123@gmail.com,244.87
583,14/08/2016 10:15,pippo480@gmail.com,32.52
584,18/03/2016 21:45,pippo227@gmail.com,180.94
585,16/12/2016 7:26,pippo404@gmail.com,119.40
586,14/04/2016 0:22,pippo124@gmail.com,139.61
587,18/02/2016 19:41,pippo464@gmail.com,353.68
588,21/11/2016 21:04,pippo453@gmail.com,300.11
589,18/12/2016 23:12,pippo80@gmail.com,181.37
590,12/03/2016 14:37,pippo288@gmail.com,121.59
591,05/07/2016 21:50,pippo405@gmail.com,93.12
592,09/03/2016 1:22,pippo410@gmail.com,239.38
593,10/05/2016 0:46,pippo146@gmail.com,91.80
594,02/03/2016 13:38,pippo489@gmail.com,162.85
595,12/01/2016 18:29,pippo93@gmail.com,236.02
596,07/07/2016 6:17,pippo114@gmail.com,157.39
597,03/04/2016 9:25,pippo169@gmail.com,202.76
598,19/06/2016 22:14,pippo456@gmail.com,180.07
599,27/03/2016 13:03,pippo449@gmail.com,154.95
600,17/11/2016 21:56,pippo144@gmail.com,351.30
601,13/10/2016 9:46,pippo293@gmail.com,69.35
602,07/05/2016 5:31,pippo462@gmail.com,176.60
603,07/06/2016 7:35,pippo165@gmail.com,174.63
604,30/11/2016 16:33,pippo391@gmail.com,98.98
605,07/08/2016 5:15,pippo24@gmail.com,213.52
606,31/01/2016 13:50,pippo327@gmail.com,215.92
607,12/09/2016 12:23,pippo133@gmail.com,67.96
608,12/02/2016 2:50,pippo323@gmail.com,312.85
609,18/01/2016 0:09,pippo68@gmail.com,46.25
610,23/07/2016 21:45,pippo467@gmail.com,168.24
611,29/03/2016 21:28,pippo138@gmail.com,352.14
612,14/06/2016 14:49,pippo267@gmail.com,111.66
613,24/01/2016 13:23,pippo232@gmail.com,278.14
614,24/05/2016 9:54,pippo471@gmail.com,80.95
615,18/06/2016 0:16,pippo442@gmail.com,281.05
616,15/11/2016 12:11,pippo93@gmail.com,304.04
617,25/11/2016 12:46,pippo130@gmail.com,65.72
618,09/03/2016 12:24,pippo88@gmail.com,171.57
619,07/07/2016 4:27,pippo259@gmail.com,209.53
620,12/10/2016 13:29,pippo44@gmail.com,210.87
621,08/05/2016 12:15,pippo338@gmail.com,137.58
622,28/07/2016 6:34,pippo117@gmail.com,91.47
623,05/09/2016 18:42,pippo174@gmail.com,122.11
624,25/12/2016 16:21,pippo72@gmail.com,241.87
625,16/01/2016 16:16,pippo254@gmail.com,101.34
626,12/11/2016 9:53,pippo269@gmail.com,222.82
627,10/03/2016 6:34,pippo372@gmail.com,130.56
628,11/08/2016 21:25,pippo393@gmail.com,309.55
629,11/01/2016 12:21,pippo126@gmail.com,42.77
630,28/01/2016 0:53,pippo18@gmail.com,219.26
631,27/03/2016 16:14,pippo484@gmail.com,96.01
632,12/10/2016 4:28,pippo1@gmail.com,295.95
633,18/05/2016 15:31,pippo100@gmail.com,178.20
634,27/07/2016 11:56,pippo364@gmail.com,198.73
635,17/02/2016 9:29,pippo277@gmail.com,245.04
636,29/01/2016 0:12,pippo294@gmail.com,248.52
637,23/03/2016 17:43,pippo396@gmail.com,334.25
638,24/10/2016 13:35,pippo400@gmail.com,159.15
639,12/12/2016 0:14,pippo132@gmail.com,323.70
640,17/03/2016 12:17,pippo172@gmail.com,144.66
641,13/07/2016 6:32,pippo201@gmail.com,170.93
642,16/10/2016 1:54,pippo280@gmail.com,257.94
643,11/10/2016 1:13,pippo433@gmail.com,98.01
644,30/03/2016 2:07,pippo67@gmail.com,222.26
645,19/11/2016 12:52,pippo443@gmail.com,343.18
646,28/12/2016 0:48,pippo76@gmail.com,166.07
647,08/03/2016 13:15,pippo496@gmail.com,219.75
648,16/06/2016 21:32,pippo95@gmail.com,72.31
649,30/01/2016 0:34,pippo85@gmail.com,104.30
650,13/10/2016 15:29,pippo250@gmail.com,264.21
651,19/10/2016 23:16,pippo127@gmail.com,348.29
652,14/12/2016 1:29,pippo398@gmail.com,121.07
653,19/06/2016 4:29,pippo398@gmail.com,256.75
654,12/09/2016 16:59,pippo162@gmail.com,217.31
655,18/09/2016 5:47,pippo338@gmail.com,186.51
656,15/10/2016 8:54,pippo424@gmail.com,27.91
657,20/06/2016 17:26,pippo221@gmail.com,200.27
658,13/08/2016 3:08,pippo156@gmail.com,275.43
659,06/03/2016 9:18,pippo28@gmail.com,326.02
660,29/05/2016 18:12,pippo174@gmail.com,235.56
661,10/08/2016 0:22,pippo56@gmail.com,62.33
662,02/04/2016 14:42,pippo291@gmail.com,106.66
663,23/09/2016 4:33,pippo300@gmail.com,115.59
664,27/08/2016 2:02,pippo458@gmail.com,337.08
665,29/04/2016 17:25,pippo365@gmail.com,114.09
666,25/02/2016 2:26,pippo141@gmail.com,303.85
667,30/08/2016 1:08,pippo136@gmail.com,142.81
668,28/10/2016 21:18,pippo321@gmail.com,49.45
669,27/11/2016 5:47,pippo116@gmail.com,61.17
670,01/04/2016 0:55,pippo243@gmail.com,144.70
671,04/06/2016 10:26,pippo55@gmail.com,323.42
672,27/11/2016 7:03,pippo439@gmail.com,282.75
673,22/10/2016 18:11,pippo106@gmail.com,135.52
674,04/04/2016 17:20,pippo446@gmail.com,103.53
675,11/02/2016 21:07,pippo368@gmail.com,44.02
676,06/11/2016 4:26,pippo313@gmail.com,314.86
677,19/12/2016 4:13,pippo42@gmail.com,260.03
678,04/04/2016 0:21,pippo434@gmail.com,302.72
679,05/09/2016 11:40,pippo347@gmail.com,305.34
680,03/07/2016 18:35,pippo175@gmail.com,237.78
681,23/05/2016 23:01,pippo357@gmail.com,261.67
682,30/06/2016 3:14,pippo221@gmail.com,227.32
683,14/09/2016 5:35,pippo175@gmail.com,65.60
684,17/01/2016 8:33,pippo494@gmail.com,210.78
685,29/07/2016 10:47,pippo240@gmail.com,265.46
686,14/03/2016 2:09,pippo106@gmail.com,59.72
687,15/06/2016 12:22,pippo19@gmail.com,258.78
688,14/11/2016 22:49,pippo496@gmail.com,279.62
689,14/09/2016 12:14,pippo363@gmail.com,268.19
690,04/04/2016 4:39,pippo143@gmail.com,34.89
691,22/05/2016 8:54,pippo78@gmail.com,378.08
692,07/12/2016 7:37,pippo222@gmail.com,237.42
693,07/10/2016 1:28,pippo303@gmail.com,307.40
694,19/04/2016 19:06,pippo317@gmail.com,166.72
695,31/03/2016 11:30,pippo308@gmail.com,116.54
696,13/06/2016 20:21,pippo460@gmail.com,210.18
697,24/07/2016 9:15,pippo379@gmail.com,204.02
698,02/03/2016 4:24,pippo370@gmail.com,274.70
699,01/02/2016 4:31,pippo197@gmail.com,223.21
700,16/06/2016 16:56,pippo147@gmail.com,209.33
701,26/06/2016 18:48,pippo461@gmail.com,42.73
702,04/04/2016 6:34,pippo377@gmail.com,46.16
703,16/10/2016 3:36,pippo378@gmail.com,55.60
704,14/08/2016 0:26,pippo472@gmail.com,229.75
705,18/10/2016 1:57,pippo257@gmail.com,266.12
706,24/12/2016 1:57,pippo153@gmail.com,92.86
707,24/01/2016 16:12,pippo230@gmail.com,231.07
708,25/06/2016 13:31,pippo190@gmail.com,20.01
709,02/06/2016 17:22,pippo217@gmail.com,67.39
710,17/01/2016 3:59,pippo291@gmail.com,108.85
711,17/07/2016 6:33,pippo62@gmail.com,344.93
712,03/06/2016 21:12,pippo253@gmail.com,59.14
713,23/10/2016 3:31,pippo288@gmail.com,252.48
714,10/08/2016 1:52,pippo265@gmail.com,202.49
715,25/10/2016 21:02,pippo165@gmail.com,220.88
716,13/08/2016 22:30,pippo83@gmail.com,258.37
717,30/05/2016 4:37,pippo440@gmail.com,189.09
718,27/07/2016 21:20,pippo267@gmail.com,53.04
719,16/04/2016 2:25,pippo190@gmail.com,66.00
720,02/10/2016 1:25,pippo383@gmail.com,28.24
721,03/10/2016 2:06,pippo235@gmail.com,280.50
722,30/12/2016 14:41,pippo187@gmail.com,61.16
723,20/03/2016 22:31,pippo457@gmail.com,163.84
724,03/06/2016 0:20,pippo183@gmail.com,321.59
725,27/07/2016 15:11,pippo219@gmail.com,186.63
726,16/07/2016 2:45,pippo268@gmail.com,236.19
727,21/09/2016 22:18,pippo164@gmail.com,113.30
728,14/04/2016 16:28,pippo47@gmail.com,197.01
729,09/05/2016 7:33,pippo7@gmail.com,304.10
730,15/01/2016 20:41,pippo175@gmail.com,97.07
731,24/05/2016 3:29,pippo348@gmail.com,261.54
732,16/04/2016 18:11,pippo197@gmail.com,156.14
733,26/08/2016 16:45,pippo381@gmail.com,64.83
734,05/01/2016 1:53,pippo172@gmail.com,250.03
735,01/02/2016 6:11,pippo377@gmail.com,213.85
736,24/10/2016 0:06,pippo315@gmail.com,242.33
737,08/03/2016 15:32,pippo177@gmail.com,143.61
738,18/04/2016 20:58,pippo392@gmail.com,290.12
739,24/03/2016 19:08,pippo374@gmail.com,187.76
740,30/10/2016 11:19,pippo385@gmail.com,72.11
741,13/05/2016 18:41,pippo274@gmail.com,199.30
742,24/12/2016 13:00,pippo220@gmail.com,255.04
743,22/06/2016 12:21,pippo255@gmail.com,159.93
744,13/07/2016 8:20,pippo305@gmail.com,338.08
745,26/01/2016 13:07,pippo266@gmail.com,265.88
746,15/12/2016 2:01,pippo259@gmail.com,158.03
747,17/01/2016 2:00,pippo355@gmail.com,131.85
748,24/08/2016 2:34,pippo354@gmail.com,346.20
749,30/09/2016 13:48,pippo204@gmail.com,162.82
750,22/11/2016 23:35,pippo33@gmail.com,250.01
751,04/10/2016 21:27,pippo87@gmail.com,284.32
752,20/11/2016 0:17,pippo354@gmail.com,151.53
753,26/05/2016 20:03,pippo26@gmail.com,166.97
754,20/09/2016 21:54,pippo258@gmail.com,40.82
755,04/07/2016 6:05,pippo448@gmail.com,241.73
756,10/09/2016 22:37,pippo376@gmail.com,277.40
757,19/04/2016 20:28,pippo68@gmail.com,50.68
758,11/08/2016 21:23,pippo287@gmail.com,73.86
759,14/02/2016 13:42,pippo195@gmail.com,280.69
760,09/04/2016 19:39,pippo386@gmail.com,76.98
761,12/10/2016 9:51,pippo172@gmail.com,56.92
762,12/12/2016 23:44,pippo75@gmail.com,85.39
763,27/05/2016 16:55,pippo15@gmail.com,291.40
764,14/02/2016 3:59,pippo382@gmail.com,112.61
765,30/04/2016 8:25,pippo349@gmail.com,198.64
766,26/11/2016 14:53,pippo32@gmail.com,334.64
767,17/04/2016 11:00,pippo297@gmail.com,191.68
768,28/06/2016 0:02,pippo150@gmail.com,75.07
769,06/11/2016 21:50,pippo384@gmail.com,140.27
770,12/11/2016 3:09,pippo122@gmail.com,84.81
771,08/07/2016 16:19,pippo405@gmail.com,304.35
772,01/07/2016 20:45,pippo90@gmail.com,19.56
773,25/08/2016 20:24,pippo342@gmail.com,342.86
774,16/02/2016 2:25,pippo180@gmail.com,363.49
775,19/04/2016 18:31,pippo106@gmail.com,152.09
776,10/08/2016 23:12,pippo234@gmail.com,321.16
777,09/07/2016 15:15,pippo94@gmail.com,228.57
778,01/01/2016 5:19,pippo5@gmail.com,191.63
779,14/05/2016 1:36,pippo4@gmail.com,106.70
780,27/07/2016 9:14,pippo413@gmail.com,215.70
781,12/11/2016 16:19,pippo47@gmail.com,226.41
782,23/01/2016 17:56,pippo119@gmail.com,98.20
783,16/10/2016 17:47,pippo278@gmail.com,171.70
784,10/10/2016 17:14,pippo221@gmail.com,74.30
785,05/09/2016 19:01,pippo317@gmail.com,224.09
786,24/10/2016 6:37,pippo446@gmail.com,152.53
787,17/01/2016 13:55,pippo207@gmail.com,251.10
788,26/04/2016 11:20,pippo221@gmail.com,230.76
789,13/12/2016 7:19,pippo191@gmail.com,362.08
790,05/04/2016 8:25,pippo257@gmail.com,317.06
791,25/01/2016 8:29,pippo189@gmail.com,268.26
792,26/12/2016 10:49,pippo325@gmail.com,135.40
793,23/11/2016 6:35,pippo98@gmail.com,354.12
794,10/06/2016 10:11,pippo452@gmail.com,307.28
795,20/07/2016 7:17,pippo491@gmail.com,201.56
796,26/04/2016 22:40,pippo454@gmail.com,248.27
797,14/02/2016 10:46,pippo76@gmail.com,287.22
798,18/08/2016 8:02,pippo413@gmail.com,195.68
799,22/03/2016 11:54,pippo162@gmail.com,76.95
800,22/03/2016 7:21,pippo231@gmail.com,72.18
801,01/05/2016 2:24,pippo459@gmail.com,222.92
802,19/03/2016 10:22,pippo206@gmail.com,49.92
803,30/03/2016 20:15,pippo292@gmail.com,311.88
804,13/02/2016 20:31,pippo176@gmail.com,112.67
805,13/09/2016 3:53,pippo453@gmail.com,24.10
806,19/07/2016 10:47,pippo409@gmail.com,198.76
807,01/02/2016 11:51,pippo46@gmail.com,154.75
808,21/12/2016 20:47,pippo483@gmail.com,160.16
809,17/04/2016 19:30,pippo417@gmail.com,228.36
810,14/11/2016 10:57,pippo165@gmail.com,242.39
811,27/09/2016 20:58,pippo200@gmail.com,179.42
812,30/10/2016 11:59,pippo117@gmail.com,206.55
813,11/11/2016 9:25,pippo106@gmail.com,107.40
814,19/05/2016 17:23,pippo474@gmail.com,314.92
815,27/03/2016 16:08,pippo313@gmail.com,203.73
816,15/03/2016 9:06,pippo49@gmail.com,57.04
817,10/01/2016 19:56,pippo348@gmail.com,158.38
818,05/02/2016 11:10,pippo436@gmail.com,219.93
819,24/10/2016 8:25,pippo205@gmail.com,247.85
820,24/11/2016 21:27,pippo185@gmail.com,58.41
821,14/03/2016 8:39,pippo367@gmail.com,123.60
822,17/04/2016 11:59,pippo314@gmail.com,344.47
823,21/09/2016 3:12,pippo347@gmail.com,299.93
824,07/10/2016 4:43,pippo39@gmail.com,239.35
825,03/11/2016 12:08,pippo294@gmail.com,134.25
826,11/11/2016 18:05,pippo368@gmail.com,331.41
827,14/02/2016 4:56,pippo151@gmail.com,254.81
828,23/10/2016 23:40,pippo201@gmail.com,227.47
829,21/05/2016 7:42,pippo335@gmail.com,39.35
830,22/02/2016 20:06,pippo82@gmail.com,46.67
831,02/08/2016 16:15,pippo362@gmail.com,351.87
832,12/10/2016 9:29,pippo187@gmail.com,121.00
833,29/01/2016 23:21,pippo195@gmail.com,174.35
834,01/09/2016 19:33,pippo265@gmail.com,85.95
835,02/08/2016 4:30,pippo285@gmail.com,175.77
836,20/10/2016 8:16,pippo76@gmail.com,337.94
837,26/02/2016 6:01,pippo424@gmail.com,218.11
838,07/05/2016 22:06,pippo64@gmail.com,17.67
839,24/08/2016 21:04,pippo427@gmail.com,308.74
840,24/01/2016 23:27,pippo99@gmail.com,70.35
841,09/09/2016 19:15,pippo382@gmail.com,321.96
842,17/07/2016 20:51,pippo204@gmail.com,101.31
843,21/09/2016 17:33,pippo246@gmail.com,272.39
844,10/06/2016 18:57,pippo54@gmail.com,148.28
845,27/05/2016 11:18,pippo238@gmail.com,56.60
846,19/12/2016 6:01,pippo263@gmail.com,239.46
847,25/07/2016 4:43,pippo86@gmail.com,119.21
848,29/03/2016 3:25,pippo208@gmail.com,177.35
849,08/07/2016 12:01,pippo196@gmail.com,130.56
850,19/12/2016 4:46,pippo92@gmail.com,174.32
851,10/07/2016 16:44,pippo170@gmail.com,51.65
852,04/09/2016 16:53,pippo6@gmail.com,39.04
853,24/10/2016 5:15,pippo228@gmail.com,183.72
854,29/01/2016 6:04,pippo74@gmail.com,296.15
855,21/08/2016 13:26,pippo197@gmail.com,158.52
856,28/03/2016 21:32,pippo403@gmail.com,251.90
857,23/04/2016 1:31,pippo86@gmail.com,88.61
858,04/06/2016 22:23,pippo200@gmail.com,159.04
859,29/07/2016 9:54,pippo185@gmail.com,263.19
860,24/09/2016 19:39,pippo368@gmail.com,287.89
861,22/12/2016 9:15,pippo313@gmail.com,351.64
862,30/10/2016 21:11,pippo256@gmail.com,241.83
863,15/11/2016 9:48,pippo157@gmail.com,61.47
864,19/11/2016 17:45,pippo432@gmail.com,79.10
865,01/11/2016 7:14,pippo410@gmail.com,296.19
866,27/09/2016 1:20,pippo453@gmail.com,237.14
867,18/09/2016 6:16,pippo68@gmail.com,100.25
868,07/12/2016 4:35,pippo168@gmail.com,89.82
869,07/02/2016 4:28,pippo435@gmail.com,348.03
870,07/02/2016 2:56,pippo87@gmail.com,353.91
871,14/08/2016 1:52,pippo91@gmail.com,133.13
872,15/11/2016 21:05,pippo9@gmail.com,189.89
873,28/03/2016 22:29,pippo259@gmail.com,68.18
874,04/12/2016 5:07,pippo395@gmail.com,151.65
875,18/06/2016 19:18,pippo485@gmail.com,75.70
876,16/04/2016 19:50,pippo472@gmail.com,149.62
877,15/05/2016 13:46,pippo464@gmail.com,216.92
878,12/05/2016 15:38,pippo190@gmail.com,277.36
879,12/12/2016 8:19,pippo242@gmail.com,61.19
880,05/09/2016 9:18,pippo28@gmail.com,252.05
881,05/04/2016 20:53,pippo127@gmail.com,137.96
882,12/03/2016 3:25,pippo291@gmail.com,279.35
883,07/05/2016 2:32,pippo480@gmail.com,157.73
884,21/02/2016 6:36,pippo191@gmail.com,112.77
885,16/02/2016 22:49,pippo223@gmail.com,298.32
886,06/07/2016 12:49,pippo158@gmail.com,100.34
887,03/12/2016 10:19,pippo477@gmail.com,317.32
888,31/07/2016 6:58,pippo7@gmail.com,214.19
889,04/07/2016 8:55,pippo344@gmail.com,176.32
890,30/03/2016 5:01,pippo85@gmail.com,153.36
891,12/06/2016 17:11,pippo347@gmail.com,102.03
892,27/04/2016 4:17,pippo209@gmail.com,73.63
893,27/09/2016 18:00,pippo368@gmail.com,72.29
894,02/03/2016 15:03,pippo11@gmail.com,299.34
895,01/02/2016 2:59,pippo306@gmail.com,164.71
896,18/11/2016 22:14,pippo349@gmail.com,65.05
897,06/11/2016 11:36,pippo178@gmail.com,260.67
898,08/10/2016 21:03,pippo270@gmail.com,193.03
899,10/01/2016 17:37,pippo30@gmail.com,166.47
900,23/01/2016 3:58,pippo250@gmail.com,41.57
901,13/07/2016 12:36,pippo466@gmail.com,110.84
902,10/04/2016 16:09,pippo30@gmail.com,54.73
903,23/11/2016 21:11,pippo96@gmail.com,83.72
904,15/09/2016 16:01,pippo468@gmail.com,195.23
905,23/03/2016 13:34,pippo90@gmail.com,158.09
906,21/02/2016 3:56,pippo390@gmail.com,301.70
907,22/12/2016 14:19,pippo124@gmail.com,99.59
908,14/05/2016 20:02,pippo62@gmail.com,359.97
909,07/11/2016 21:11,pippo445@gmail.com,341.79
910,13/04/2016 4:53,pippo122@gmail.com,226.11
911,22/03/2016 11:47,pippo11@gmail.com,118.84
912,17/05/2016 23:58,pippo266@gmail.com,68.02
913,01/08/2016 17:01,pippo226@gmail.com,325.47
914,25/07/2016 22:52,pippo461@gmail.com,139.40
915,21/10/2016 2:47,pippo258@gmail.com,258.24
916,12/10/2016 9:05,pippo485@gmail.com,127.21
917,31/08/2016 21:31,pippo166@gmail.com,112.84
918,06/09/2016 11:43,pippo260@gmail.com,261.92
919,19/06/2016 7:08,pippo221@gmail.com,166.49
920,28/12/2016 11:37,pippo17@gmail.com,231.33
921,25/11/2016 15:51,pippo311@gmail.com,227.83
922,06/08/2016 2:08,pippo353@gmail.com,334.01
923,15/05/2016 7:59,pippo95@gmail.com,77.04
924,05/02/2016 17:02,pippo404@gmail.com,133.43
925,25/12/2016 15:51,pippo376@gmail.com,325.56
926,12/07/2016 5:10,pippo132@gmail.com,311.01
927,05/03/2016 15:16,pippo38@gmail.com,198.36
928,06/07/2016 21:48,pippo224@gmail.com,261.18
929,08/12/2016 0:55,pippo47@gmail.com,216.08
930,21/03/2016 9:46,pippo2@gmail.com,316.34
931,26/12/2016 12:34,pippo14@gmail.com,139.63
932,04/02/2016 19:26,pippo276@gmail.com,124.31
933,29/08/2016 20:01,pippo487@gmail.com,116.90
934,25/02/2016 12:28,pippo490@gmail.com,75.49
935,10/04/2016 6:50,pippo123@gmail.com,261.27
936,26/08/2016 7:32,pippo322@gmail.com,138.80
937,06/05/2016 6:33,pippo103@gmail.com,173.80
938,30/07/2016 12:30,pippo48@gmail.com,184.14
939,06/01/2016 9:47,pippo51@gmail.com,136.84
940,28/06/2016 2:49,pippo474@gmail.com,308.45
941,23/02/2016 8:53,pippo147@gmail.com,228.77
942,23/05/2016 6:28,pippo172@gmail.com,199.85
943,10/06/2016 18:16,pippo276@gmail.com,157.73
944,15/08/2016 14:32,pippo161@gmail.com,273.03
945,24/07/2016 14:36,pippo128@gmail.com,302.62
946,08/12/2016 22:02,pippo412@gmail.com,99.40
947,02/08/2016 0:15,pippo454@gmail.com,230.70
948,14/01/2016 10:32,pippo135@gmail.com,279.44
949,25/11/2016 10:23,pippo471@gmail.com,153.13
950,10/03/2016 15:53,pippo393@gmail.com,267.47
951,26/04/2016 11:37,pippo36@gmail.com,102.65
952,07/08/2016 13:42,pippo85@gmail.com,260.73
953,28/06/2016 19:24,pippo8@gmail.com,65.55
954,19/03/2016 20:46,pippo284@gmail.com,167.22
955,27/09/2016 13:48,pippo41@gmail.com,234.86
956,18/06/2016 17:21,pippo126@gmail.com,194.51
957,18/08/2016 10:46,pippo485@gmail.com,272.60
958,13/09/2016 16:02,pippo404@gmail.com,355.17
959,22/03/2016 18:05,pippo127@gmail.com,174.07
960,30/05/2016 17:41,pippo391@gmail.com,192.39
961,28/11/2016 18:40,pippo289@gmail.com,119.82
962,20/07/2016 16:16,pippo244@gmail.com,286.92
963,31/08/2016 8:57,pippo122@gmail.com,85.18
964,16/12/2016 4:23,pippo452@gmail.com,49.94
965,21/06/2016 19:01,pippo71@gmail.com,268.05
966,11/10/2016 1:47,pippo458@gmail.com,210.98
967,11/11/2016 2:52,pippo182@gmail.com,124.03
968,15/11/2016 22:12,pippo148@gmail.com,77.22
969,25/10/2016 0:59,pippo221@gmail.com,240.38
970,15/10/2016 14:05,pippo245@gmail.com,270.85
971,27/05/2016 1:30,pippo245@gmail.com,209.23
972,24/04/2016 14:17,pippo301@gmail.com,158.13
973,09/03/2016 14:51,pippo363@gmail.com,269.18
974,31/10/2016 8:34,pippo297@gmail.com,283.06
975,10/07/2016 20:57,pippo251@gmail.com,168.74
976,07/10/2016 5:35,pippo459@gmail.com,151.76
977,06/12/2016 6:56,pippo93@gmail.com,246.98
978,14/01/2016 12:30,pippo262@gmail.com,126.52
979,15/12/2016 7:33,pippo481@gmail.com,135.13
980,08/04/2016 17:28,pippo421@gmail.com,49.95
981,27/10/2016 0:01,pippo262@gmail.com,344.12
982,13/10/2016 17:42,pippo250@gmail.com,131.74
983,20/03/2016 21:08,pippo221@gmail.com,320.91
984,23/11/2016 23:41,pippo256@gmail.com,84.11
985,31/10/2016 9:04,pippo188@gmail.com,109.82
986,20/09/2016 15:00,pippo397@gmail.com,138.50
987,04/09/2016 23:33,pippo198@gmail.com,173.20
988,12/11/2016 11:24,pippo29@gmail.com,100.30
989,09/09/2016 20:33,pippo50@gmail.com,56.41
990,06/11/2016 8:36,pippo487@gmail.com,256.95
991,25/02/2016 9:26,pippo317@gmail.com,313.82
992,09/10/2016 1:58,pippo396@gmail.com,234.61
993,17/12/2016 0:19,pippo57@gmail.com,321.55
994,03/07/2016 10:50,pippo221@gmail.com,330.83
995,26/08/2016 5:47,pippo246@gmail.com,248.29
996,27/06/2016 9:20,pippo487@gmail.com,130.05
997,05/02/2016 8:51,pippo84@gmail.com,176.34
